ticker,name,sector,Earnings_expectation,irv_status,capm_status,esg_status,current_price,annu_return_10y,market_cap,marketcap_cat,beta,eps_ttm,growth_estimate_5y,pe_forward,pe_trailing,irv_FairValue,ESG_risk,capm_expected_return
PNR,Pentair plc.,Industrials,,,,,56.66,0.10028097796670042,9375983616,,1.07,3.021,0.17600000000000002,15.109333,18.755379,,29.4,
PNW,Pinnacle West Capital Corporati,Utilities,,,,,68.76,0.07748356931687539,7757434880,,0.26,5.043,0.001,17.496183,13.634741,,26.3,
POOL,Pool Corporation,Consumer Cyclical,,,,,437.43,0.2912313264897184,17535692800,,0.85,14.753,0.17,26.240551,29.65024,,,
PPG,"PPG Industries, Inc.",Basic Materials,,,,,146.96,0.14096033346452486,34888450048,,1.15,5.951,0.166,17.878345,24.69501,,24.51,
PPL,PPL Corporation,Utilities,,,,,26.6699,0.051273739339939395,20021522432,,0.78,-1.724,-0.162,16.565155,,,33.43,
PRU,"Prudential Financial, Inc.",Financial Services,,,,,113.02,0.10373683750453357,42721558528,,1.55,18.359,0.08460000000000001,8.969841,6.156109,,17.37,
PSA,Public Storage,Real Estate,,,,,342.95,0.13261265321779248,60138000384,,0.21,8.371,0.17,37.399128,40.968822,,12.3,
PSX,Phillips 66,Energy,,,,,83.93,0.13034260467994363,36778291200,,1.5,-1.151,-0.1115,12.181422,,,29.18,
PTC,PTC Inc.,Technology,,,,,106.89,0.14905359648695882,12599337984,,1.28,4.03,0.16449999999999998,21.124506,26.523571,,19.62,
PVH,PVH Corp.,Consumer Cyclical,,,,,98.76,0.01981479400054642,6910987776,,2.3,6.999,-0.0604,9.856287,14.110587,,15.52,
PWR,"Quanta Services, Inc.",Industrials,,,,,101.89,0.17101600435169995,14519224320,,1.16,3.809,0.1543,16.730705,26.749804,,35.14,
PXD,Pioneer Natural Resources Compa,Energy,,,,,223.51,0.07745261818394078,54566387712,,1.84,6.28,0.7775,11.203508,35.590763,,36.08,
PYPL,"PayPal Holdings, Inc.",Financial Services,,,,,103.4801,0.10929115154513379,121581879296,,1.16,4.159,0.2043,19.635693,24.881006,,16.39,
QCOM,QUALCOMM Incorporated,Technology,,,,,165.65,0.1307693260874896,185527992320,,1.27,7.87,0.2562,14.231099,21.048285,,18,
QRVO,"Qorvo, Inc.",Technology,,,,,129.97,0.06313136373590678,14325683200,,1.38,9.656,0.145,9.883651,13.460025,,32.3,
RCL,D/B/A Royal Caribbean Cruises L,Consumer Cyclical,,,,,83.57,0.1317368391228717,21292800000,,2.65,-21.576,0.5870000000000001,194.34883,,,21.34,
RE,"Everest Re Group, Ltd.",Financial Services,,,,,303.73,0.15540409483587214,11957547008,,0.7,25.297,0.6229,10.455422,12.006562,,18.27,
REG,Regency Centers Corporation,Real Estate,,,,,66.68,0.08016051261578049,11416482816,,1.11,1.94,0.091,34.37113,34.37113,,10.97,
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,,,,,607.365,0.1937861495435922,65317851136,,0.18,62.526,0.13,12.703723,9.7137985,,20.51,
RF,Regions Financial Corporation,Financial Services,,,,,23.765,0.17786164420749054,22654769152,,1.45,2.669,0.252,11.480677,8.904084,,19.51,
RJF,"Raymond James Financial, Inc.",Financial Services,,,,,109.035,0.19014103432723986,22478874624,,1.19,6.63,0.08539999999999999,13.854511,16.445702,,27.16,
RMD,ResMed Inc.,Healthcare,,,,,233.8,0.2513826105499213,34070040576,,0.3,3.412,0.233,34.281525,68.522865,,26.46,
ROK,"Rockwell Automation, Inc.",Industrials,,,,,261.4,0.14738892333875753,30325796864,,1.37,11.58,0.1241,21.947943,22.573402,,19.68,
ROL,"Rollins, Inc.",Consumer Cyclical,,,,,31.0,0.18899095820507394,15253518336,,0.57,0.707,0.08199999999999999,40.789474,43.84724,,20.21,
ROP,"Roper Technologies, Inc.",Industrials,,,,,439.75,0.17324556891563847,46387027968,,1.06,10.537,0.11900000000000001,28.81717,41.73389,,22.79,
ROST,"Ross Stores, Inc.",Consumer Cyclical,,,,,93.07,0.1441061643664432,32884420608,,1.03,4.465,0.9373999999999999,17.363806,20.844343,,16.14,
RSG,"Republic Services, Inc.",Industrials,,,,,116.83,0.17465577310096658,37046210560,,0.77,3.79,0.106,25.233261,30.82586,,21.07,
RTX,Raytheon Technologies Corporati,Industrials,,,,,93.84,0.0847585685743708,140457836544,,1.01,2.2,0.228,18.80561,42.65454,,,
SBAC,SBA Communications Corporation,Real Estate,,,,,297.16,0.2042531142449553,32325361664,,0.31,2.606,1.8932,74.663315,114.02917,,14.52,
SBNY,Signature Bank,Financial Services,,,,,337.79,0.19678821945983604,20481019904,,1.89,13.954,0.0632,19.570684,24.207396,,28.14,
SEE,Sealed Air Corporation,Consumer Cyclical,,,,,69.63,0.15237853853122996,10316171264,,1.29,3.037,0.113,16.900486,22.92723,,20.03,
SIVB,SVB Financial Group,Financial Services,,,,,609.935,0.2598444907049924,35795501056,,1.87,32.595,0.08,20.661755,18.712532,,29.13,
SJM,J.M. Smucker Company (The) New,Consumer Defensive,,,,,138.62,0.09341404162384205,15021278208,,0.32,7.008,0.0161,15.351052,19.78025,,30.97,
SLB,Schlumberger N.V.,Energy,,,,,40.11,-0.04002541682055528,56259489792,,2.31,1.164,0.364,24.607363,34.458763,,24.33,
SNA,Snap-On Incorporated,Industrials,,,,,210.16,0.15416550656975536,11250915328,,1.22,14.653,0.10099999999999999,14.001332,14.342456,,30.54,
SNPS,"Synopsys, Inc.",Technology,,,,,286.89,0.25120168959277356,44019830784,,1.13,4.81,0.149,31.805986,59.644493,,14.37,
SO,Southern Company (The),Utilities,,,,,64.38,0.08757034044297483,68229922816,,0.48,2.801,0.062,18.18644,22.984646,,33.46,
SPG,"Simon Property Group, Inc.",Real Estate,,,,,138.44,0.04962575682676129,45494018048,,1.52,6.177,0.086,22.732347,22.412174,,14.72,
STX,Seagate Technology Holdings PLC,Technology,,,,,105.61,0.20143442743449705,23512588288,,1.06,6.795,0.2187,11.380388,15.542311,,10.66,
STZ,"Constellation Brands, Inc.",Consumer Defensive,,,,,215.41,0.27035074730068853,40389160960,,1.18,3.872,0.09449999999999999,18.162733,55.632748,,23.8,
SWK,"Stanley Black & Decker, Inc.",Industrials,,,,,159.33,0.10002434393882442,25976047616,,1.38,11.049,0.1164,13.411616,14.42031,,26.11,
SWKS,"Skyworks Solutions, Inc.",Technology,,,,,134.785,0.19278991317691266,22291689472,,1.11,8.97,0.1255,10.472805,15.026198,,32.93,
SYF,Synchrony Financial,Financial Services,,,,,42.89,0.07891546858925125,23471937536,,1.67,7.069,0.384,7.498252,6.0673366,,18.7,
SYK,Stryker Corporation,Healthcare,,,,,251.05,0.18186137459971483,94706106368,,0.99,4.968,0.1333,24.685349,50.533417,,30.96,
SYY,Sysco Corporation,Consumer Defensive,,,,,84.05,0.14345634831661536,43088740352,,1.34,1.332,0.5309,19.96437,63.1006,,12.14,
T,AT&T Inc.,Communication Services,,,,,23.6775,0.03448915740753655,169081028608,,0.68,0.129,0.0353,7.3761683,183.54652,,22.17,
TAP,Molson Coors Beverage Company,Consumer Defensive,,,,,48.89,0.03241385922523565,10630983680,,1.06,-2.046,0.0348,11.895376,,,18.7,
TDG,Transdigm Group Incorporated,Industrials,,,,,646.2,0.2672935430633592,35701837824,,1.59,10.394,0.259,30.59659,62.170483,,38.98,
TDY,Teledyne Technologies Incorpora,Technology,,,,,416.49,0.2117108694508023,19431424000,,1.12,9.939,0.2327,23.437815,41.904617,,,
TECH,Bio-Techne Corp,Healthcare,,,,,398.71,0.20045941127148345,15667428352,,1.27,4.337,0.15,44.15393,91.93221,,,
TEL,TE Connectivity Ltd. New Switze,Technology,,,,,140.93,0.17124554279498816,45987287040,,1.34,6.788,0.1036,17.816687,20.761637,,16.09,
TER,"Teradyne, Inc.",Technology,,,,,113.59,0.22000537419911795,18515623936,,1.38,5.309,0.16760000000000003,17.610853,21.395742,,18.74,
TFC,Truist Financial Corporation,Financial Services,,,,,62.23,0.11049903405932548,83070205952,,1.27,4.238,0.046,12.804526,14.683813,,,
TFX,Teleflex Incorporated,Healthcare,,,,,323.175,0.19557126432790728,15139132416,,1.1,9.144,0.11,22.694874,35.342846,,29.01,
TGT,Target Corporation,Consumer Defensive,,,,,196.6131,0.1687396564172157,94202052608,,1.02,13.587,0.14800000000000002,14.694551,14.470677,,14.79,
TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,,,,,65.66,0.15695983286345894,78324506624,,0.95,2.167,1.344,19.600002,30.299955,,14.84,
TMO,Thermo Fisher Scientific Inc,Healthcare,,,,,531.48,0.25752841612954436,209428627456,,0.74,21.544,0.11800000000000001,24.458353,24.669512,,14.24,
TMUS,"T-Mobile US, Inc.",Communication Services,,,,,122.655,0.20478889490792973,153202229248,,0.55,2.66,0.426,37.85648,46.1109,,23.41,
TPR,"Tapestry, Inc.",Consumer Cyclical,,,,,39.495,-0.032078308811608114,10866772992,,1.49,2.922,0.08800000000000001,10.049618,13.516427,,14.28,
TRMB,Trimble Inc.,Technology,,,,,67.545,0.10127978737134559,16954335232,,1.54,2.197,0.1,22.819256,30.744196,,12.83,
TROW,"T. Rowe Price Group, Inc.",Financial Services,,,,,142.56,0.12072409896684633,32674465792,,1.22,13.27,0.122,10.678651,10.743029,,16.74,
TRV,"The Travelers Companies, Inc.",Financial Services,,,,,171.24,0.13939137260847256,42126581760,,0.78,14.281,0.0855,13.644622,11.990757,,19.43,
TSCO,Tractor Supply Company,Consumer Cyclical,,,,,202.77,0.18206650031050267,23078268928,,0.91,7.821,0.1165,23.306898,25.926352,,13.73,
TSLA,"Tesla, Inc.",Consumer Cyclical,,,,,806.05,0.6095863456987747,809483763712,,2.04,3.062,0.7295,92.01484,263.24298,,28.54,
TSN,"Tyson Foods, Inc.",Consumer Defensive,,,,,92.15,0.1911183054457377,33457913856,,0.82,8.34,0.075,12.093176,11.049161,,37.23,
TT,Trane Technologies plc,Industrials,,,,,151.64,0.21772493035764717,36020563968,,1.22,5.562,0.2229,21.724928,27.263575,,15.68,
TTWO,"Take-Two Interactive Software, ",Communication Services,,,,,158.23,0.26103726665461413,18243917824,,0.61,4.836,0.1361,23.616419,32.71919,,,
TWTR,"Twitter, Inc.",Communication Services,,,,,33.04,-0.03016225810262607,26419113984,,0.71,-0.228,0.8,34.416668,,,19.76,
TXN,Texas Instruments Incorporated,Technology,,,,,166.5953,0.20537139654230294,153855098880,,0.93,7.788,0.1,20.242445,21.391281,,20.28,
TXT,Textron Inc.,Industrials,,,,,68.45,0.09680600978407285,15088090112,,1.75,3.4,0.2357,19.281689,20.13235,,34.36,
TYL,"Tyler Technologies, Inc.",Technology,,,,,405.01,0.2637211391486767,16595811328,,,3.825,0.1,49.69448,105.88497,,,
UA,"Under Armour, Inc.",Consumer Cyclical,,,,,14.24,-0.1008060773611491,7350346240,,1.25,0.945,0.218,17.8,15.068783,,,
UAA,"Under Armour, Inc.",Consumer Cyclical,,,,,16.195,0.046263230825919655,7086866944,,1.25,0.945,0.278,20.5,17.137566,,16.25,
UAL,"United Airlines Holdings, Inc.",Industrials,,,,,46.635,0.08493791243336535,15100739584,,1.48,-10.198,-1.291,24.674603,,,30.18,
UDR,"UDR, Inc.",Real Estate,,,,,54.16,0.1187476721489924,16745512960,,0.73,0.18,-0.3421,200.59259,300.8889,,12.31,
UHS,"Universal Health Services, Inc.",Healthcare,,,,,134.155,0.12496204884267768,10782962688,,1.16,12.423,0.0821,10.960376,10.798921,,30.9,
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,,,,,364.84,0.16012348948643695,19745214464,,1.65,15.603,0.6203,20.382124,23.382683,,16.07,
UNH,UnitedHealth Group Incorporated,Healthcare,,,,,462.34,0.25741152532394684,435455393792,,0.84,16.111,0.1417,21.355196,28.697163,,17.44,
UNP,Union Pacific Corporation,Industrials,,,,,248.92,0.1859566488500026,160024707072,,1.19,9.335,0.1668,21.873463,26.665237,,25.22,
UPS,"United Parcel Service, Inc.",Industrials,,,,,208.18,0.13806384302099595,180937981952,,1.12,7.355,0.1748,17.204958,28.304554,,20.16,
URI,"United Rentals, Inc.",Industrials,,,,,311.82,0.2219838569928927,22574022656,,1.91,16.534,0.21230000000000002,12.180469,18.85932,,18.26,
USB,U.S. Bancorp,Financial Services,,,,,57.73,0.10093941278007446,85602041856,,1.09,4.983,0.1306,13.456877,11.585391,,30.05,
VFC,V.F. Corporation,Consumer Cyclical,,,,,58.32,0.08088962028572677,22907047936,,1.48,3.12,0.45740000000000003,15.677419,18.692308,,12.73,
VLO,Valero Energy Corporation,Energy,,,,,85.38,0.18034152919930269,34906415104,,2.09,-1.088,-0.138,14.2537565,,,30.84,
VMC,Vulcan Materials Company (Holdi,Basic Materials,,,,,183.61,0.15600613552939602,24365965312,,0.63,4.85,0.19149999999999998,29.190779,37.857735,,29.22,
VNO,Vornado Realty Trust,Real Estate,,,,,43.4,0.005509716944983811,8318955520,,1.28,-0.627,0.17329999999999998,61.126766,,,12.98,
VRSK,"Verisk Analytics, Inc.",Industrials,,,,,187.29,0.16388296378044132,30183841792,,0.76,4.28,0.09949999999999999,31.319397,43.759342,,20.01,
VRSN,"VeriSign, Inc.",Technology,,,,,206.96,0.18467042956902557,22988703744,,0.85,5.425,0.08,33.54295,38.149307,,22.19,
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,,,,,231.255,0.1959781364709583,58797047808,,0.6,8.338,0.1025,17.257837,27.735067,,25.05,
VTR,"Ventas, Inc.",Real Estate,,,,,52.47,0.026444660839291867,20944764928,,1.2,0.529,-0.19699999999999998,2623.5,99.18715,,12.22,
VTRS,Viatris Inc.,Healthcare,,,,,14.625,-0.04640783168520102,17687328768,,1.43,-1.715,-0.0034999999999999996,3.9314516,,,,
VZ,Verizon Communications Inc.,Communication Services,,,,,53.67,0.0822495644883643,225293778944,,0.41,5.32,0.0379,9.938889,10.088346,,16.7,
WAB,Westinghouse Air Brake Technolo,Industrials,,,,,96.01,0.10350279351345693,17936683008,,,2.409,0.073,19.71458,39.854713,,32.18,
WAT,Waters Corporation,Healthcare,,,,,314.46,0.13567487915127718,19193475072,,0.84,11.16,0.106,26.671755,28.17742,,18.29,
WBA,"Walgreens Boots Alliance, Inc.",Healthcare,,,,,46.18,0.056427217919900796,39896981504,,0.55,2.933,0.029300000000000003,9.054902,15.74497,,18.38,
WDC,Western Digital Corporation,Technology,,,,,53.32,0.05515035055206852,16615738368,,1.54,4.78,0.2,5.937639,11.154811,,12.02,
WEC,"WEC Energy Group, Inc.",Utilities,,,,,89.55,0.13904396420702847,28247205888,,0.25,4.15,0.066,20.82558,21.578314,,27.52,
WELL,Welltower Inc.,Real Estate,,,,,82.33,0.09150651895140104,35836190720,,1.01,1.035,0.13,81.514854,79.5459,,12,
WFC,Wells Fargo & Company,Financial Services,,,,,55.39,0.09224659305942762,220852666368,,1.31,4.192,1.1586,14.810161,13.2132635,,32.84,
WHR,Whirlpool Corporation,Consumer Cyclical,,,,,198.44,0.13728018442786105,12053861376,,1.75,31.351,0.085,7.8871226,6.3296227,,18.17,
WM,"Waste Management, Inc.",Industrials,,,,,141.33,0.17897069084280637,59120599040,,0.83,4.12,0.1537,25.556961,34.3034,,14.53,
WMB,"Williams Companies, Inc. (The)",Energy,,,,,29.31,0.05857253493382286,35612528640,,1.46,0.82,0.02,22.898438,35.7439,,20.7,
WMT,Walmart Inc.,Consumer Defensive,,,,,136.55,0.11438118870939773,378773340160,,0.52,2.84,0.081,20.319942,48.08099,,27.42,
WRB,W.R. Berkley Corporation,Financial Services,,,,,90.4,0.16465558375090025,15968256000,,0.85,5.565,0.09,17.351248,16.244385,,24.31,
WRK,Westrock Company,Consumer Cyclical,,,,,46.51,0.0009992846353514828,12236222464,,1.12,3.13,0.20620000000000002,9.066277,14.859424,,,
WST,"West Pharmaceutical Services, I",Healthcare,,,,,364.15,0.3369422855515276,26976120832,,0.97,8.063,0.276,40.237568,45.16309,,,
WY,Weyerhaeuser Company,Real Estate,,,,,38.41,0.10422224644124987,28770818048,,1.75,3.311,0.05,20.540108,11.600724,,17.56,
WYNN,"Wynn Resorts, Limited",Consumer Cyclical,,,,,88.41,0.0008278122910685415,10225324032,,2.42,-7.588,-1.162,-215.63416,,,26.5,
XEL,Xcel Energy Inc.,Utilities,,,,,65.73,0.13167654411495855,35407171584,,0.37,2.924,0.069,20.735016,22.47948,,23.7,
XOM,Exxon Mobil Corporation,Energy,,,,,76.085,0.028509793578630704,324173824000,,1.35,-1.386,0.01,12.939626,,,37.86,
XRAY,DENTSPLY SIRONA Inc.,Healthcare,,,,,55.18,0.04413813615965845,12062734336,,0.91,1.902,0.24969999999999998,17.297806,29.011568,,20.12,
XYL,Xylem Inc.,Industrials,,,,,89.845,0.14040357708826323,16201298944,,1.03,2.549,0.18760000000000002,29.948334,35.247154,,15.95,
YUM,"Yum! Brands, Inc.",Consumer Cyclical,,,,,124.23,0.12255136259403177,36415913984,,1.11,5.178,0.1521,25.096972,23.99189,,21.68,
ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,,,,,122.63,0.0809773993093641,25618386944,,1.25,3.914,0.0975,15.290523,31.331118,,28.08,
ZBRA,Zebra Technologies Corporation,Technology,,,,,409.24,0.26660283742838686,21870399488,,1.53,15.684,0.1,20.773603,26.092833,,,
ZION,Zions Bancorporation N.A.,Financial Services,,,,,70.87,0.15689442718017976,11088533504,,1.41,7.078,-0.324,15.373102,10.012715,,,
ZTS,Zoetis Inc.,Healthcare,,,,,190.72,0.20705556155903326,90234593280,,0.65,4.149,0.13570000000000002,36.747593,45.9677,,18.18,
AACG,ATA Creativity Global,Consumer Defensive,,,,,1.24,0.316200706908077,38907356,,1.05,-0.313,0.25,-1.3932585,,,,
AAOI,"Applied Optoelectronics, Inc.",Technology,,,,,4.005,-0.0870766415315918,109326888,,1.74,-2.041,0.13,-6.6749997,,,,
AAON,"AAON, Inc.",Industrials,,,,,57.33,0.21499817302352997,3005697280,,0.56,1.33,0.12,33.923077,43.105263,,,
AATC,Autoscope Technologies Corporat,Technology,,,,,7.03,0.004388368117573371,37766708,,1.0,0.537,0.2,,13.0912485,,,
AAWW,Atlas Air Worldwide Holdings,Industrials,,,,,74.99,0.05326497958418508,2176832256,,1.12,16.919,0.1,5.7907333,4.432295,,,
ABCB,Ameris Bancorp,Financial Services,,,,,49.3,0.1673290965768841,3433015296,,1.3,5.58,0.08,10.835164,8.835125,,,
ABCL,AbCellera Biologics Inc.,Healthcare,,,,,8.835,-0.17280266806268363,2487768064,,,0.644,0.1,-110.4375,13.718945,,,
ABNB,"Airbnb, Inc.",Consumer Cyclical,,,,,163.25,0.012072243398633331,103727251456,,,-7.886,1.003,175.53763,,,,
ABOS,"Acumen Pharmaceuticals, Inc.",Healthcare,,,,,5.605,-0.1198879740635894,226836032,,,-9.312,0.321,-6.5941176,,,,
ABSI,Absci Corporation,Healthcare,,,,,8.315,-0.09100612130972197,769898304,,,-2.684,0.09699999999999999,-8.072815,,,,
ACAD,ACADIA Pharmaceuticals Inc.,Healthcare,,,,,26.505,0.31379670610775,4260837632,,0.61,-1.2,0.25,-29.45,,,,
ACBI,"Atlantic Capital Bancshares, In",Financial Services,,,,,31.92,0.07844291708795992,648126016,,0.82,2.357,0.18,16.800001,13.542639,,,
ACCD,"Accolade, Inc.",Healthcare,,,,,17.2623,0.4116209841551399,1150777472,,,-2.653,-0.009000000000000001,-8.461912,,,,
ACET,"Adicet Bio, Inc.",Healthcare,,,,,12.61,-0.20048897317071313,493595744,,,-2.013,0.29100000000000004,-5.579646,,,,
ACGL,Arch Capital Group Ltd.,Financial Services,,,,,46.93,0.1436886640709787,18121269248,,0.87,4.961,0.4925,12.415344,9.459786,,21.08,
ACHC,"Acadia Healthcare Company, Inc.",Healthcare,,,,,52.16,0.14188422271345247,4691040768,,1.41,-7.495,0.0665,17.863012,,,,
ACHL,Achilles Therapeutics plc,Healthcare,,,,,3.525,-0.14328550385231043,143127344,,,-2.884,0.032,-1.6319444,,,,
ACHV,"Achieve Life Sciences, Inc.",Healthcare,,,,,7.68,-0.567970680274653,72603184,,1.2,-4.503,0.15,-2.6391752,,,,
ACIW,"ACI Worldwide, Inc.",Technology,,,,,32.97,0.09663643573034018,3876151040,,1.08,0.716,0.12,25.558142,46.047485,,,
ACLS,"Axcelis Technologies, Inc.",Technology,,,,,65.445,0.24906293647446165,2180090624,,1.49,2.25,0.2,17.881147,29.086666,,,
ACMR,"ACM Research, Inc.",Technology,,,,,75.96,0.297895399739746,1481812480,,0.56,1.431,0.2,36.695652,53.08176,,,
ACOR,"Acorda Therapeutics, Inc.",Healthcare,,,,,2.05,-0.3522398093003589,22964510,,0.52,-17.041,0.29,-2.1354167,,,,
ACRS,"Aclaris Therapeutics, Inc.",Healthcare,,,,,13.155,0.01805165871406711,805445120,,0.63,-1.553,0.7440000000000001,-7.8772454,,,,
ACT,"Enact Holdings, Inc.",Financial Services,,,,,21.02,0.0025570071953435747,3422896896,,,2.974,0.1366,6.1461987,7.067922,,,
ACTG,Acacia Research Corporation,Industrials,,,,,3.84,-0.20320787484980707,190432896,,0.36,0.132,0.2,16.695652,29.090908,,,
ACVA,ACV Auctions Inc.,Technology,,,,,12.59,-0.08697417516528617,1958689408,,,-0.565,0.008,-20.983334,,,,
ADAP,Adaptimmune Therapeutics plc,Healthcare,,,,,2.8782,-0.157635415692557,449586368,,1.99,-1.002,0.01,-2.9072728,,,,
ADES,"Advanced Emissions Solutions, I",Industrials,,,,,6.25,-0.03218612594675452,117906872,,0.54,2.999,0.5,1.4400921,2.084028,,,
ADPT,Adaptive Biotechnologies Corpor,Healthcare,,,,,13.54,-0.10329953000444438,1910927232,,0.35,-1.367,0.043,-8.306748,,,,
ADTN,"ADTRAN, Inc.",Technology,,,,,20.435,-0.041101137085297716,994775744,,1.33,0.034,0.023,31.438461,601.02936,,,
ADUS,Addus HomeCare Corporation,Healthcare,,,,,71.225,0.3455973876184806,1134429056,,0.77,2.53,0.15,17.98611,28.152174,,,
ADV,Advantage Solutions Inc.,Communication Services,,,,,7.76,-0.028857767104020993,2472134400,,0.92,-0.403,0.1446,9.7,,,,
AEHR,Aehr Test Systems,Technology,,,,,11.88,0.3130225531140376,315498336,,1.4,-0.062,0.2,17.217392,,,,
AEIS,"Advanced Energy Industries, Inc",Industrials,,,,,83.71,0.21007160001356673,3153322240,,1.66,3.554,0.1,16.254368,23.553743,,,
AERI,"Aerie Pharmaceuticals, Inc.",Healthcare,,,,,5.94,-0.05635833562751258,281303552,,0.85,-3.607,-0.669,-3.1428573,,,,
AFRM,"Affirm Holdings, Inc.",Technology,,,,,36.885,-0.0916038935986796,10364906496,,,-3.626,-0.3417,-30.737497,,,,
AFYA,Afya Limited,Consumer Defensive,,,,,13.545,-0.054986158190710954,1258361728,,1.24,0.438,0.0356,12.313636,30.924658,,,
AGFS,"AgroFresh Solutions, Inc.",Consumer Defensive,,,,,1.88,-0.15080372614563742,98408032,,0.87,-0.695,0.15,-3.4814813,,,,
AGFY,Agrify Corporation,Industrials,,,,,5.85,-0.07487877751742789,124435344,,,-2.233,0.2,-6.724138,,,,
AGIO,"Agios Pharmaceuticals, Inc.",Healthcare,,,,,29.0,-0.007539743215102979,1574946560,,1.5,24.95,0.39,-4.769737,1.1623247,,,
AGNC,AGNC Investment Corp.,Real Estate,,,,,13.055,0.03474849030138838,6852674048,,1.02,2.713,0.0304,5.180556,4.812016,,16.68,
AGYS,"Agilysys, Inc.",Technology,,,,,39.0,0.16692235811277922,959836800,,1.4,-1.057,0.0005,45.88235,,,,
AHCO,AdaptHealth Corp.,Healthcare,,,,,15.75,0.04966540338497705,2082386304,,0.14,-0.385,0.465,11.3309355,,,,
AIMC,Altra Industrial Motion Corp.,Industrials,,,,,43.68,0.09750349035890782,2835688192,,2.32,2.251,0.15,11.434555,19.404709,,,
AINV,Apollo Investment Corporation -,Financial Services,,,,,13.45,0.0582565743916601,865569344,,2.01,2.043,0.03,9.676259,6.5834556,,,
AIRG,"Airgain, Inc.",Technology,,,,,8.7,0.008423425277111374,87828240,,1.04,-0.656,0.35,-57.999996,,,,
AIRS,"AirSculpt Technologies, Inc.",Healthcare,,,,,12.97,-0.020100338049239608,721653440,,,,0.47,61.76191,,,,
AKRO,"Akero Therapeutics, Inc.",Healthcare,,,,,17.56,-0.004228015149720821,612638528,,0.5,-2.819,-0.146,-5.3865027,,,,
AKUS,"Akouos, Inc.",Healthcare,,,,,5.17,-0.13481937170185654,178333472,,,-2.164,0.12,-1.943609,,,,
ALDX,"Aldeyra Therapeutics, Inc.",Healthcare,,,,,3.795,-0.06203219806273297,220459520,,1.66,-1.084,0.737,-2.8969467,,,,
ALEC,"Alector, Inc.",Healthcare,,,,,16.31,-0.010249904676828847,1325613056,,1.09,-0.42,-0.161,33.285713,,,,
ALGM,"Allegro MicroSystems, Inc.",Technology,,,,,26.99,0.043092828594081256,5120083968,,,0.241,0.12990000000000002,28.114584,111.9917,,,
ALGT,Allegiant Travel Company,Industrials,,,,,169.27,0.14827730488460933,3061704960,,1.57,6.572,1.3940000000000001,13.829249,25.756239,,,
ALHC,"Alignment Healthcare, Inc.",Healthcare,,,,,7.73,-0.07745354565970597,1447380608,,,-10.946,-0.36700000000000005,-9.426829,,,,
ALKS,Alkermes plc,Healthcare,,,,,25.135,0.03639665463836539,4064454912,,0.99,-0.572,1.06,58.453487,,,29.51,
ALLK,Allakos Inc.,Healthcare,,,,,5.74,-0.1558761222511601,311758912,,0.75,-4.138,-0.105,-1.3015873,,,,
ALLO,"Allogene Therapeutics, Inc.",Healthcare,,,,,9.7,-0.09033146756898836,1382405120,,0.82,-1.878,0.01,-3.7451737,,,,
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,,,,,147.55,0.2773468874207856,17647128576,,0.9,-7.127,0.0786,-37.640305,,,,
ALRM,"Alarm.com Holdings, Inc.",Technology,,,,,68.28,0.14998482203751595,3418124032,,1.15,1.142,0.10800000000000001,34.484848,59.789845,,,
ALRN,"Aileron Therapeutics, Inc.",Healthcare,,,,,0.3941,-0.28184486802088227,35695056,,2.55,-0.319,0.021,-1.126,,,,
ALTM,Altus Midstream Company,Energy,,,,,58.8047,-0.09842298624573174,220309456,,4.0,5.735,0.172,10.63376,10.253653,,,
ALTO,"Alto Ingredients, Inc.",Basic Materials,,,,,5.18,-0.10858241364959687,377106048,,2.74,-0.168,0.2,6.475,,,,
ALTR,Altair Engineering Inc.,Technology,,,,,58.6,0.12336509985896127,4620393472,,1.57,-0.072,0.5017,86.17647,,,,
ALYA,Alithya Group inc.,Technology,,,,,2.77,0.004897307740124868,232328496,,1.03,-0.134,0.15,25.181818,,,,
AMBA,"Ambarella, Inc.",Technology,,,,,131.94,0.36078773661609564,4882189312,,1.12,-0.822,0.8676999999999999,68.71875,,,,
AMCX,AMC Networks Inc.,Communication Services,,,,,38.505,-0.015313300436193611,1626920960,,1.1,7.502,-0.122,4.730344,5.1326313,,,
AMED,Amedisys Inc,Healthcare,,,,,138.69,0.28261697203035063,4521627136,,0.69,6.658,0.0365,23.309244,20.83058,,,
AMEH,"Apollo Medical Holdings, Inc.",Healthcare,,,,,52.455,0.42682123678571043,2913828096,,0.35,1.613,0.083,37.20213,32.52015,,,
AMKR,"Amkor Technology, Inc.",Technology,,,,,22.43,0.13378066961666968,5484695552,,1.51,2.269,0.2144,9.155102,9.885412,,,
AMNB,"American National Bankshares, I",Financial Services,,,,,38.515,0.09797079794496198,415141632,,1.14,3.749,0.04,13.514035,10.273406,,,
AMOT,"Allied Motion Technologies, Inc",Technology,,,,,34.02,0.22408759630897368,505339904,,1.71,1.755,0.3,17.357143,19.384615,,,
